'Date, 'Time, 'Latitude, 'Longitude, 'SOG, 'COG, 'TWS, 'TWA, 'TWD, 'Comment, 
18/08/2026, 14:35:27 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 356° M, 33.3, 052° Stbd, 225° M, , 
18/08/2026, 14:35:58 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 357° M, 32.9, 020° Port, 212° M, , 
18/08/2026, 14:36:28 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 32.7, 049° Stbd, 225° M, , 
18/08/2026, 14:36:56 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 356° M, 31.7, 001° Port, 221° M, , 
18/08/2026, 14:37:26 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 31.1, 030° Port, 227° M, , 
18/08/2026, 14:37:54 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 34.5, 053° Port, 213° M, , 
18/08/2026, 14:38:22 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 357° M, 32.3, 038° Port, 204° M, , 
18/08/2026, 14:38:50 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 31.6, 018° Port, 214° M, , 
18/08/2026, 14:39:15 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 30.8, 055° Stbd, 221° M, , 
18/08/2026, 14:39:45 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 30.2, 047° Stbd, 216° M, , 
18/08/2026, 14:40:18 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 32.2, 052° Stbd, 223° M, , 
18/08/2026, 14:40:51 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 31.7, 047° Stbd, 215° M, , 
18/08/2026, 14:41:21 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 357° M, 32.4, 030° Stbd, 230° M, , 
18/08/2026, 14:41:49 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 33.5, 011° Port, 234° M, , 
18/08/2026, 14:42:20 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 355° M, 33.1, 048° Stbd, 217° M, , 
18/08/2026, 14:42:37 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 351° M, 32.5, 024° Port, 224° M, , 
18/08/2026, 14:43:02 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 32.8, 039° Stbd, 234° M, , 
18/08/2026, 14:43:32 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 31.3, 033° Stbd, 226° M, , 
18/08/2026, 14:44:02 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 354° M, 33.2, 005° Port, 216° M, , 
18/08/2026, 14:44:32 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 351° M, 32.9, 009° Stbd, 209° M, , 
18/08/2026, 14:45:03 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 32.5, 010° Stbd, 228° M, , 
18/08/2026, 14:45:33 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 359° M, 30.9, 030° Port, 224° M, , 
18/08/2026, 14:46:06 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 356° M, 35.1, 056° Port, 227° M, , 
18/08/2026, 14:46:35 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 352° M, 32.9, 045° Stbd, 218° M, , 
18/08/2026, 14:47:05 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 355° M, 30.9, 034° Port, 225° M, , 
18/08/2026, 14:47:30 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 33.1, 018° Port, 223° M, , 
18/08/2026, 14:48:00 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 355° M, 32.9, 011° Port, 217° M, , 
18/08/2026, 14:48:30 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 354° M, 33.4, 016° Port, 223° M, , 
18/08/2026, 14:48:58 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 359° M, 31.9, 021° Port, 241° M, , 
18/08/2026, 14:49:15 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 354° M, 31.6, 036° Port, 227° M, , 
18/08/2026, 14:49:45 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 32.9, 015° Port, 220° M, , 
18/08/2026, 14:50:15 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 352° M, 32.2, 064° Port, 235° M, , 
18/08/2026, 14:50:48 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 350° M, 33.9, 037° Stbd, 232° M, , 
18/08/2026, 14:51:18 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 355° M, 33.3, 045° Stbd, 227° M, , 
18/08/2026, 14:51:46 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 356° M, 33.6, 039° Stbd, 228° M, , 
18/08/2026, 14:52:15 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 352° M, 32.2, 048° Stbd, 225° M, , 
18/08/2026, 14:52:45 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 32.9, 030° Port, 236° M, , 
18/08/2026, 14:53:14 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 351° M, 34.4, 051° Stbd, 224° M, , 
18/08/2026, 14:53:47 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 352° M, 33.7, 029° Port, 215° M, , 
18/08/2026, 14:54:17 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 354° M, 33.4, 049° Stbd, 224° M, , 
18/08/2026, 14:54:47 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 32.3, 017° Stbd, 230° M, , 
18/08/2026, 14:55:04 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 353° M, 33.3, 056° Stbd, 223° M, , 
18/08/2026, 14:55:34 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 359° M, 35.4, 009° Port, 226° M, , 
18/08/2026, 14:56:05 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 351° M, 34.1, 025° Port, 216° M, , 
18/08/2026, 14:56:35 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 32.7, 055° Port, 222° M, , 
18/08/2026, 14:57:05 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 356° M, 34.6, 048° Port, 222° M, , 
18/08/2026, 14:57:35 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 34.6, 036° Port, 220° M, , 
18/08/2026, 14:57:52 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 354° M, 35.7, 038° Port, 225° M, , 
18/08/2026, 14:58:21 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 33.8, 064° Stbd, 227° M, , 
18/08/2026, 14:58:54 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 356° M, 34.5, 011° Stbd, 237° M, , 
18/08/2026, 14:59:22 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 35.0, 049° Port, 228° M, , 
18/08/2026, 14:59:54 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 354° M, 36.9, 005° Port, 220° M, , 
18/08/2026, 15:00:23 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 35.4, 018° Port, 225° M, , 
18/08/2026, 15:00:52 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 34.1, 043° Stbd, 243° M, , 
18/08/2026, 15:01:21 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 33.5, 036° Port, 230° M, , 
18/08/2026, 15:01:52 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 357° M, 34.8, 044° Stbd, 227° M, , 
18/08/2026, 15:02:25 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 352° M, 35.5, 044° Stbd, 223° M, , 
18/08/2026, 15:02:55 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 358° M, 36.0, 036° Port, 228° M, , 
18/08/2026, 15:03:25 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 34.4, 039° Port, 227° M, , 
18/08/2026, 15:03:53 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 359° M, 34.0, 000° Stbd, 240° M, , 
18/08/2026, 15:04:24 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 353° M, 35.4, 058° Port, 227° M, , 
18/08/2026, 15:04:53 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 358° M, 36.3, 052° Stbd, 226° M, , 
18/08/2026, 15:05:23 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 35.3, 063° Stbd, 225° M, , 
18/08/2026, 15:05:53 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 351° M, 36.6, 057° Port, 242° M, , 
18/08/2026, 15:06:10 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 35.6, 067° Stbd, 228° M, , 
18/08/2026, 15:06:38 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 358° M, 35.5, 031° Port, 233° M, , 
18/08/2026, 15:07:08 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 355° M, 36.1, 039° Stbd, 229° M, , 
18/08/2026, 15:07:38 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 351° M, 34.2, 032° Port, 238° M, , 
18/08/2026, 15:08:08 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 359° M, 36.3, 045° Stbd, 233° M, , 
18/08/2026, 15:08:39 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 354° M, 35.2, 039° Stbd, 242° M, , 
18/08/2026, 15:09:04 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 359° M, 38.0, 024° Port, 229° M, , 
18/08/2026, 15:09:34 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 36.6, 042° Port, 227° M, , 
18/08/2026, 15:10:04 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 359° M, 35.6, 043° Port, 236° M, , 
18/08/2026, 15:10:34 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 354° M, 36.4, 018° Port, 228° M, , 
18/08/2026, 15:11:04 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 354° M, 36.5, 043° Stbd, 236° M, , 
18/08/2026, 15:11:29 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 357° M, 38.4, 019° Port, 236° M, , 
18/08/2026, 15:12:02 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 353° M, 34.5, 044° Port, 246° M, , 
18/08/2026, 15:12:32 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 351° M, 39.2, 031° Stbd, 237° M, , 
18/08/2026, 15:13:02 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 354° M, 38.2, 038° Port, 229° M, , 
18/08/2026, 15:13:32 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 36.7, 031° Stbd, 243° M, , 
18/08/2026, 15:14:01 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 357° M, 36.3, 058° Stbd, 237° M, , 
18/08/2026, 15:14:26 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 356° M, 37.3, 013° Stbd, 237° M, , 
18/08/2026, 15:14:58 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 352° M, 38.6, 052° Port, 237° M, , 
18/08/2026, 15:15:26 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 351° M, 37.1, 018° Stbd, 218° M, , 
18/08/2026, 15:15:54 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 356° M, 36.9, 011° Port, 245° M, , 
18/08/2026, 15:16:24 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 355° M, 38.9, 017° Port, 233° M, , 
18/08/2026, 15:16:55 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 352° M, 36.6, 068° Stbd, 232° M, , 
18/08/2026, 15:17:27 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 355° M, 36.9, 022° Port, 248° M, , 
18/08/2026, 15:17:57 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 351° M, 38.3, 060° Port, 241° M, , 
18/08/2026, 15:18:14 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 351° M, 39.2, 072° Stbd, 234° M, , 
18/08/2026, 15:18:44 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 357° M, 38.5, 030° Port, 225° M, , 
18/08/2026, 15:19:14 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 351° M, 38.7, 027° Port, 235° M, , 
18/08/2026, 15:19:42 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 40.8, 051° Port, 235° M, , 
18/08/2026, 15:19:59 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 37.6, 027° Port, 240° M, , 
18/08/2026, 15:20:27 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 37.9, 042° Port, 245° M, , 
18/08/2026, 15:20:57 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 39.0, 005° Stbd, 239° M, , 
18/08/2026, 15:21:29 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 38.6, 023° Port, 242° M, , 
18/08/2026, 15:21:58 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 38.4, 013° Port, 227° M, , 
18/08/2026, 15:22:30 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 36.6, 068° Port, 243° M, , 
18/08/2026, 15:23:03 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 38.0, 035° Port, 229° M, , 
18/08/2026, 15:23:33 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 38.1, 063° Port, 238° M, , 
18/08/2026, 15:24:06 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 359° M, 38.7, 030° Stbd, 231° M, , 
18/08/2026, 15:24:23 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 355° M, 39.5, 024° Stbd, 242° M, , 
18/08/2026, 15:24:53 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 355° M, 37.6, 047° Stbd, 232° M, , 
18/08/2026, 15:25:24 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 357° M, 38.9, 025° Stbd, 244° M, , 
18/08/2026, 15:25:57 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 38.4, 063° Port, 250° M, , 
18/08/2026, 15:26:27 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 351° M, 39.3, 048° Stbd, 238° M, , 
18/08/2026, 15:27:00 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 350° M, 41.1, 030° Port, 242° M, , 
18/08/2026, 15:27:17 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 38.1, 039° Stbd, 245° M, , 
18/08/2026, 15:27:42 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 359° M, 39.9, 027° Stbd, 241° M, , 
18/08/2026, 15:28:14 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 353° M, 36.7, 032° Port, 229° M, , 
18/08/2026, 15:28:39 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 36.8, 034° Stbd, 229° M, , 
18/08/2026, 15:29:10 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 354° M, 38.8, 023° Port, 245° M, , 
18/08/2026, 15:29:42 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 38.1, 022° Port, 244° M, , 
18/08/2026, 15:30:15 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 353° M, 37.9, 011° Port, 232° M, , 
18/08/2026, 15:30:45 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 37.5, 008° Port, 248° M, , 
18/08/2026, 15:31:15 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 38.0, 057° Stbd, 238° M, , 
18/08/2026, 15:31:40 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 354° M, 38.8, 064° Stbd, 230° M, , 
18/08/2026, 15:32:13 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 35.7, 040° Port, 245° M, , 
18/08/2026, 15:32:30 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 38.1, 029° Port, 232° M, , 
18/08/2026, 15:33:02 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 350° M, 38.1, 001° Port, 242° M, , 
18/08/2026, 15:33:32 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 356° M, 37.7, 041° Stbd, 238° M, , 
18/08/2026, 15:34:02 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 38.0, 056° Port, 248° M, , 
18/08/2026, 15:34:32 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 38.5, 033° Port, 247° M, , 
18/08/2026, 15:35:01 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 36.9, 023° Stbd, 244° M, , 
18/08/2026, 15:35:30 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 356° M, 36.6, 032° Stbd, 259° M, , 
18/08/2026, 15:35:55 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 38.8, 055° Port, 246° M, , 
18/08/2026, 15:36:28 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 37.0, 045° Stbd, 249° M, , 
18/08/2026, 15:36:59 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 354° M, 37.1, 057° Port, 255° M, , 
18/08/2026, 15:37:30 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 39.2, 035° Stbd, 232° M, , 
18/08/2026, 15:37:59 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 352° M, 36.9, 039° Port, 240° M, , 
18/08/2026, 15:38:28 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 34.2, 038° Port, 251° M, , 
18/08/2026, 15:38:45 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 36.9, 047° Port, 240° M, , 
18/08/2026, 15:39:15 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 359° M, 35.3, 008° Port, 242° M, , 
18/08/2026, 15:39:47 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 359° M, 33.5, 013° Stbd, 245° M, , 
18/08/2026, 15:40:17 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 352° M, 36.1, 053° Port, 251° M, , 
18/08/2026, 15:40:42 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 354° M, 36.3, 041° Port, 237° M, , 
18/08/2026, 15:41:07 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 354° M, 35.8, 028° Stbd, 244° M, , 
18/08/2026, 15:41:36 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 353° M, 35.7, 061° Stbd, 237° M, , 
18/08/2026, 15:42:06 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 353° M, 35.0, 051° Port, 237° M, , 
18/08/2026, 15:42:36 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 357° M, 34.9, 070° Port, 242° M, , 
18/08/2026, 15:42:53 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 35.4, 043° Port, 242° M, , 
18/08/2026, 15:43:22 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 357° M, 35.3, 056° Stbd, 243° M, , 
18/08/2026, 15:43:54 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 36.5, 023° Stbd, 251° M, , 
18/08/2026, 15:44:24 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 36.5, 081° Stbd, 250° M, , 
18/08/2026, 15:44:54 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 353° M, 36.4, 035° Stbd, 252° M, , 
18/08/2026, 15:45:22 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 351° M, 36.3, 050° Port, 241° M, , 
18/08/2026, 15:45:52 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 37.1, 047° Port, 243° M, , 
18/08/2026, 15:46:22 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 352° M, 33.4, 014° Port, 243° M, , 
18/08/2026, 15:46:52 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 36.3, 028° Port, 243° M, , 
18/08/2026, 15:47:22 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 36.1, 005° Port, 242° M, , 
18/08/2026, 15:47:53 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 353° M, 33.2, 051° Port, 233° M, , 
18/08/2026, 15:48:25 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 35.0, 022° Stbd, 249° M, , 
18/08/2026, 15:48:55 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 354° M, 31.7, 018° Port, 230° M, , 
18/08/2026, 15:49:26 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 359° M, 35.1, 036° Stbd, 235° M, , 
18/08/2026, 15:49:59 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 351° M, 35.8, 044° Stbd, 227° M, , 
18/08/2026, 15:50:30 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 350° M, 34.7, 008° Port, 240° M, , 
18/08/2026, 15:50:55 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 352° M, 34.5, 044° Port, 245° M, , 
18/08/2026, 15:51:27 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 351° M, 33.5, 036° Port, 253° M, , 
18/08/2026, 15:51:57 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 356° M, 32.8, 045° Port, 253° M, , 
18/08/2026, 15:52:27 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 32.7, 037° Port, 249° M, , 
18/08/2026, 15:52:55 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 353° M, 33.2, 025° Port, 254° M, , 
18/08/2026, 15:53:12 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 34.4, 055° Port, 239° M, , 
18/08/2026, 15:53:42 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 355° M, 32.8, 040° Stbd, 250° M, , 
18/08/2026, 15:54:12 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 356° M, 33.3, 020° Port, 245° M, , 
18/08/2026, 15:54:42 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 357° M, 34.3, 042° Stbd, 244° M, , 
18/08/2026, 15:55:10 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 351° M, 31.6, 020° Stbd, 245° M, , 
18/08/2026, 15:55:38 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 34.1, 055° Port, 245° M, , 
18/08/2026, 15:56:08 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 357° M, 32.0, 076° Stbd, 256° M, , 
18/08/2026, 15:56:25 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 351° M, 34.9, 024° Port, 251° M, , 
18/08/2026, 15:56:57 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 351° M, 31.2, 083° Stbd, 257° M, , 
18/08/2026, 15:57:14 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 353° M, 31.0, 034° Port, 243° M, , 
18/08/2026, 15:57:31 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 351° M, 33.4, 032° Port, 254° M, , 
18/08/2026, 15:57:48 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 34.6, 042° Port, 258° M, , 
18/08/2026, 15:58:18 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 351° M, 33.6, 038° Port, 255° M, , 
18/08/2026, 15:58:43 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 33.2, 059° Port, 252° M, , 
18/08/2026, 15:59:12 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 356° M, 34.6, 031° Stbd, 245° M, , 
18/08/2026, 15:59:45 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 350° M, 32.6, 032° Port, 251° M, , 
18/08/2026, 16:00:15 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 33.4, 018° Port, 249° M, , 
18/08/2026, 16:00:48 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 31.9, 036° Port, 244° M, , 
18/08/2026, 16:01:16 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 33.8, 036° Stbd, 254° M, , 
18/08/2026, 16:01:47 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 353° M, 32.2, 042° Stbd, 258° M, , 
18/08/2026, 16:02:12 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 359° M, 33.4, 032° Port, 245° M, , 
18/08/2026, 16:02:42 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 357° M, 33.0, 024° Port, 246° M, , 
18/08/2026, 16:03:14 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 356° M, 33.3, 003° Stbd, 264° M, , 
18/08/2026, 16:03:44 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 34.7, 026° Stbd, 261° M, , 
18/08/2026, 16:04:01 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 355° M, 31.8, 064° Stbd, 256° M, , 
18/08/2026, 16:04:31 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 355° M, 31.5, 052° Stbd, 242° M, , 
18/08/2026, 16:05:01 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 359° M, 33.2, 048° Stbd, 259° M, , 
18/08/2026, 16:05:31 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 33.7, 031° Port, 254° M, , 
18/08/2026, 16:05:56 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 351° M, 32.1, 037° Stbd, 248° M, , 
18/08/2026, 16:06:26 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 34.9, 023° Port, 238° M, , 
18/08/2026, 16:06:54 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 32.3, 054° Stbd, 252° M, , 
18/08/2026, 16:07:23 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 32.8, 034° Port, 247° M, , 
18/08/2026, 16:07:54 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 32.5, 024° Port, 256° M, , 
18/08/2026, 16:08:24 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 354° M, 34.6, 049° Stbd, 250° M, , 
18/08/2026, 16:08:49 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 33.1, 018° Stbd, 251° M, , 
18/08/2026, 16:09:14 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 355° M, 34.2, 068° Stbd, 257° M, , 
18/08/2026, 16:09:44 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 33.1, 030° Stbd, 260° M, , 
18/08/2026, 16:10:14 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 358° M, 33.2, 060° Stbd, 253° M, , 
18/08/2026, 16:10:42 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 34.6, 001° Port, 270° M, , 
18/08/2026, 16:11:12 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 33.3, 034° Port, 249° M, , 
18/08/2026, 16:11:37 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 32.1, 052° Stbd, 260° M, , 
18/08/2026, 16:12:07 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 34.3, 027° Port, 259° M, , 
18/08/2026, 16:12:40 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 358° M, 33.9, 018° Stbd, 258° M, , 
